set,label,activity,mobility,complexity,delta_power,theta_power,alpha_power,beta_power,gamma_power,spectral_entropy,line_length,condition,target,cluster,pc1,pc2
O,1,5060.010638952255,0.3657007574393291,1.4684944379166818,555.7739256539958,346.9178820132443,3583.785608933773,375.0664494813676,11.104046930381703,3.9517080448862525,81831.0,non-seizure,0,0,-28162.933530866896,-11849.483615782228
O,1,4315.3736981749535,0.36203404895522145,1.5449980782529247,559.4659295495992,315.72766408411843,2915.7567949888735,386.7688674862756,10.781501769174003,4.074126450373298,75330.0,non-seizure,0,0,-34283.422866332985,-9865.880949707953
O,1,2094.37980055809,0.4064746437057591,1.4826810977637779,174.4877451447235,210.33687374280785,1266.235628052713,289.83932150478637,6.823883134887896,4.1861801894376995,59713.0,non-seizure,0,0,-49215.03778943767,-5485.860646075063
O,1,4700.541145086288,0.3770005208392791,1.3863216430660632,348.82069680402657,370.84440099438825,3240.694590117794,337.13334916850465,10.117033968305005,3.91123922481339,83261.0,non-seizure,0,0,-27083.840796149583,-12722.507487744828
O,1,2163.7279195785522,0.37827013967101086,1.943761242262567,537.32605367486,269.90988890184315,855.2289182288761,320.55052022827863,21.581514266425547,4.620338452033573,56881.0,non-seizure,0,0,-51688.452972894054,-4243.975881027789
O,1,1704.5664231777191,0.38687365095551635,1.797500658085494,326.83490902559686,223.8058456850042,652.1420327572424,283.13949510908924,10.79526369370738,4.602761168348564,51651.0,non-seizure,0,0,-56554.52896646466,-2576.104828935164
O,1,3502.7078924179077,0.35176667633602093,1.6997136934019716,654.8600554012509,407.86443347254317,1813.2525474425477,332.00436551026723,11.498131428681756,4.29150984360749,66935.0,non-seizure,0,0,-42126.21535255636,-7120.891475124645
O,1,1925.956927716732,0.35561849594361433,1.9476914884894845,397.78632503798184,408.89506070501085,664.4376263009897,220.19168479549464,10.705856439801178,4.542009961492553,50454.0,non-seizure,0,0,-57500.29986177877,-1824.9677242579928
O,1,1696.9124769568443,0.4393156334705261,1.7023314085254602,306.6144782822815,276.78026895742227,679.8985185147724,364.77267253160676,17.48329594526099,4.7621776480551405,58237.0,non-seizure,0,0,-50701.57281168708,-5175.8026544612585
O,1,2524.554309308529,0.5084965782934597,1.5408273243421224,436.32109080148905,303.0669240474727,847.6581639799471,776.2747682135719,14.854473016324745,4.754656515338981,83513.0,non-seizure,0,0,-27878.787411868485,-14629.28195481352
O,1,3831.7311398983,0.402069090318606,1.7301177558073162,818.2392177195985,477.11307589213595,1600.8402658720165,593.5423517888034,23.511297567203876,4.475586409425387,80374.0,non-seizure,0,0,-30039.279566592304,-12207.971274327545
O,1,7969.1053075790405,0.4013410871378971,1.4419628970664338,959.2548897180803,444.1319484992007,5405.46010828817,723.670478813136,28.7254812333099,3.798879607948722,117763.0,non-seizure,0,0,5104.48001696718,-23828.866720038186
O,1,2108.807448387146,0.40695542616596125,1.6203202815353006,369.4891286395896,192.5562315201738,1129.8825040430568,307.94059770454254,12.631954834755815,4.338741709299693,60842.0,non-seizure,0,0,-48204.396743614525,-5899.477984529247
O,1,9587.067794263363,0.39796523361352265,1.3957771479165073,1001.2317761222392,519.4703738624237,7135.821323987634,708.1147315030129,31.220295488957895,3.7443802739155476,129091.0,non-seizure,0,0,15948.761358825548,-26991.560705060318
O,1,9459.900771856308,0.4036868700343789,1.3069676632412488,949.3750457581053,596.695103974748,6515.694318633508,794.8065816691159,20.445206329075944,3.791434018077461,127538.0,non-seizure,0,0,14493.060673741085,-26515.258324619495
O,1,7957.047034204006,0.4076565974900277,1.3447266761857546,707.221247630114,502.3014182272843,5898.656113240276,723.3042247365981,23.15108109790428,3.6033216916511113,121735.0,non-seizure,0,0,8645.762019605318,-25391.594661589803
O,1,3983.0632798671722,0.4051934421653395,1.4310072772410474,535.9735386527115,249.28775397064328,2691.48215230114,356.10136939875036,14.104709973954865,3.8080458918862936,83639.0,non-seizure,0,0,-27085.22703391993,-13429.727733097181
O,1,9673.923402547836,0.4035571311000428,1.2967408952236705,813.8527253915111,586.9572509970234,7481.72454359372,686.0305824062078,20.732500801198295,3.4750862655778025,132581.0,non-seizure,0,0,19096.402857971145,-28285.76606069465
O,1,1007.8573815822601,0.4278908298869988,1.682296628213321,118.74320942287468,144.8629173414507,517.5604829349932,199.52119584816893,7.312595857209381,4.55724357156156,43579.0,non-seizure,0,0,-64043.16178086159,54.46088248079468
O,1,1425.7028002142906,0.426500732335956,1.6066284375401716,203.68479666800323,187.02566030399885,644.4407695032704,297.64726600403156,9.14261210825801,4.665223538701587,50837.0,non-seizure,0,0,-57403.86968427043,-2496.584891194536
O,1,1618.305739402771,0.39670905250856425,1.668084688982607,240.01045140934608,168.64304777135808,822.2609214562095,235.90123718115908,6.986503675166064,4.443292480706624,50541.0,non-seizure,0,0,-57581.56030340538,-2219.772007211959
O,1,5770.111889779568,0.3713915817456474,1.366888099793498,500.7873225741487,434.7163639573472,4012.8306260290956,376.41188863412094,9.436908061619922,3.818378221763979,90471.0,non-seizure,0,0,-20171.645294495844,-14711.234588668802
O,1,4446.934853494167,0.36088708134676634,1.4731207357378664,453.7255346631397,360.59043555875337,3107.7472923408363,294.8372589610598,8.995345338997982,3.925169286086075,75485.0,non-seizure,0,0,-34090.409955056835,-9803.67396101361
O,1,1522.7013553977013,0.4083356529566827,1.9493301786038335,380.59341200949456,265.65265934223896,441.9998428611226,304.25226664338413,19.193809040752246,4.830698928227438,51613.0,non-seizure,0,0,-56666.044963833425,-2673.3984746797505
O,1,3023.0126342773438,0.3568649488292234,1.6881207671678586,570.2189091560168,453.46686654579054,1287.1082982645619,351.2009655239463,9.510260851069207,4.462186183850046,62443.0,non-seizure,0,0,-46341.008173343274,-5722.432348879989
O,1,2068.7613487243652,0.33233182357770596,2.199690793500144,519.5102409341289,348.1182856604117,751.2601844085301,184.2876655090264,12.042872205789916,4.4595322543516165,47815.0,non-seizure,0,0,-59778.766001751865,-670.6993665609007
O,1,1586.0012788176537,0.3831516091260265,1.7095962509758187,250.47637573992108,209.56336148327782,706.3490215545669,195.80783570854192,5.79369772948079,4.444126517326394,48492.0,non-seizure,0,0,-59417.94029543472,-1410.8219194982667
O,1,888.590188741684,0.40689932033076714,1.8735736705917014,202.195155495342,111.3613581312256,323.8418989748553,173.1431744217638,7.288218549936275,4.698553151038178,39486.0,non-seizure,0,0,-67736.4431609991,1581.6442953572096
O,1,1406.2289807796478,0.4199880487667266,1.5520889231048303,193.26231007867406,134.27895138565884,790.0206443719287,235.29905396410226,6.27135318208013,4.408426136681072,50393.0,non-seizure,0,0,-57810.74645176095,-2337.087751995292
O,1,3713.8859384059906,0.3817474211109691,1.4046067651596552,336.484603833516,257.1800134183641,2649.5425239661004,289.6712341478936,7.505593239896446,3.9833844851726514,73184.0,non-seizure,0,0,-36488.57438687657,-9516.12422254439
O,1,4578.545896291733,0.3639789577227786,1.4151291626756526,371.565540524944,272.3910969962001,3673.3221223566916,293.502268283705,7.671994108351127,3.6519890809160658,78866.0,non-seizure,0,0,-31016.97723203886,-11062.072172271666
O,1,1345.958754003048,0.3943129060507968,1.895067617195921,381.3269186576617,205.00211556838286,395.9568555720404,259.79945235857673,10.765508860402099,4.725672481010406,46848.0,non-seizure,0,0,-60980.11227188756,-936.1931743033856
O,1,3993.46285623312,0.3725846817991235,1.4684944457633387,320.5089526284757,312.61416215582415,2979.4625471173154,382.1956678057625,8.410076534501112,3.8662554648092957,74344.0,non-seizure,0,0,-35303.76815065318,-9748.134011522692
O,1,1399.1585655212402,0.33131639885447683,2.077501120759483,391.90605858711467,320.9068342482161,432.4299239015979,139.5453591225788,6.6088647202855,4.511052941944201,40441.0,non-seizure,0,0,-66632.9669170854,1723.4431531625542
O,1,2568.270563542843,0.47892310450095826,1.794677579158766,554.8247604085783,351.65185801820274,605.9315702100755,922.9191931554743,63.81388210280781,4.883985238296061,78400.0,non-seizure,0,0,-32377.641095200204,-12578.493977181035
O,1,2249.1695477962494,0.48025389543164826,1.7508491505372143,397.2911290199008,354.4103199072065,458.7974392067244,941.074163718567,51.44847276150793,4.906526069476728,73406.0,non-seizure,0,0,-36955.52693508445,-10876.701036967708
O,1,3568.0461253523827,0.4533950574839569,1.6819069019918982,588.8130485332869,528.3314310643063,1046.0714863216026,1217.714964083152,51.51290654599589,4.815234584555686,87745.0,non-seizure,0,0,-23587.12594945506,-15514.887233360598
O,1,3245.5443014502525,0.4401831440567481,1.8343195519442306,790.8592040036154,494.1716523307626,689.7347541983028,1049.2615102402976,49.23522426898356,4.751425515949805,81778.0,non-seizure,0,0,-29045.928594861965,-13340.829942729408
O,1,2908.709692955017,0.47862941434707085,1.6693392165533851,462.99802731215374,384.08314917269536,654.7732614342882,1120.306035313142,55.050964607554405,4.834231246218862,84024.0,non-seizure,0,0,-27226.27166206771,-14614.088334938493
O,1,3623.174789428711,0.4699981600770853,1.5978010745800801,368.2986795345784,494.5316892094065,970.8335264779153,1386.4326812073732,53.655100955463354,4.797640046309814,91880.0,non-seizure,0,0,-19904.015235178216,-17227.72349084246
O,1,5813.944443166256,0.43259670270795797,1.5776713385125123,761.0347441652631,812.0424108304301,1726.7045063561716,1777.6707746843447,43.06683753606456,4.610104831729254,106985.0,non-seizure,0,0,-5436.758294949555,-21462.240036308893
O,1,5885.756377160549,0.506409437185709,2.0730807264660784,1101.0646943851382,630.1873234942988,1424.7112340733295,1757.6705923276102,246.17475706025618,4.826099522250526,126051.0,non-seizure,0,0,11470.129686360277,-28983.410127150284
O,1,3294.0059049129486,0.5019222043765792,2.0731321454532514,773.5203879454496,478.4655813599475,553.8994490346915,938.1425838517123,145.13645333463822,4.963568928901428,92755.0,non-seizure,0,0,-19321.118953645273,-17649.029107663602
O,1,6741.265704572201,0.4538259974565533,2.0068683766024757,1126.6052602201808,1100.5180929694677,1974.0672570703293,1839.0225303373695,156.83302706252567,4.80340215686562,121119.0,non-seizure,0,0,7566.655332834198,-26168.562212802342
O,1,4287.558174550533,0.4252339697035886,1.6270822509923335,911.8619961641566,570.6486459831111,809.0277424345093,1514.9566141066564,37.239569710520534,4.754268769786798,90361.0,non-seizure,0,0,-20923.376127491443,-16045.013336813907
O,1,3636.957647740841,0.45938036716765845,1.6787148768458162,603.9573385711658,452.24586078720455,559.7638639449038,1502.456292374254,48.14305266430512,4.635297599293387,88864.0,non-seizure,0,0,-22576.358041865853,-16053.584912684571
O,1,2459.471455037594,0.4776574886541691,1.7653185899433563,452.56006247205715,381.7394196472522,488.27349038063875,931.4965386696083,57.72176977541928,4.870626003846938,76289.0,non-seizure,0,0,-34304.308829913105,-11841.082391295437
O,1,2156.84629291296,0.4728008734346901,1.8419507189638038,523.5988573038943,330.5172080912844,371.28285918212293,716.3622630516991,50.40230125294443,4.933407338478933,71449.0,non-seizure,0,0,-38756.11900127659,-10107.74669780182
O,1,5693.888922691345,0.45774145463175514,2.212422916238673,1406.6972539860058,550.2157006278494,1249.9065751948897,1637.0271479027995,170.99940350087056,4.629182433863297,111765.0,non-seizure,0,0,-1290.0045682782657,-23423.400017848242
O,1,2589.1505693793297,0.4533089579481948,1.8951630122653689,714.2922548232444,322.87278153779835,438.5930484891696,823.8500505638323,46.88453804513664,4.7294053916981715,74780.0,non-seizure,0,0,-35594.63109654139,-11104.19359951805
O,1,2366.8469757437706,0.4971940130277122,1.7014911532097725,480.1541066147835,336.6004019825561,445.45869580714157,996.10953746514,51.36439292140707,4.866412846035928,78706.0,non-seizure,0,0,-32199.489608294578,-12892.959127917638
O,1,2339.0567586421967,0.4803406293511171,1.7831851520761326,531.6577088415318,334.7668939868899,385.8558562690922,903.4015225245836,51.5856618101961,4.908748042112255,75545.0,non-seizure,0,0,-35025.140811439895,-11636.937925228285
O,1,4489.81929153204,0.4397021226189866,1.6657583561085256,665.9347395649042,717.1548412587307,1224.8620253082547,1621.64490706694,45.6403651463085,4.627187993175939,94494.0,non-seizure,0,0,-17130.785982690664,-17509.215785055643
O,1,5082.8026713728905,0.4719958612031673,2.123539349739081,1154.9409870530144,667.2929854638033,1096.5576847499196,1645.61296659844,160.46343418195983,4.711922099168833,108812.0,non-seizure,0,0,-4171.542304900082,-22687.946848341064
O,1,3909.2958047389984,0.45028165156498917,2.371195815336613,1191.888934586115,437.7121436577476,654.9805749953541,822.0566175898628,153.76851444898608,4.578025293242631,90332.0,non-seizure,0,0,-21197.908212689406,-16157.929041641877
O,1,2609.946822166443,0.4333922058879836,2.1320217005898314,816.5578047064814,413.96102369166226,456.5185979024803,708.8097409113284,61.92527415066118,4.819675702158622,72112.0,non-seizure,0,0,-37943.896304250164,-9936.763753083957
O,1,5627.128780126572,0.4432913020202007,1.739646292680181,1106.0627823367545,733.7651539953762,1413.727837820882,2112.054462560478,81.57674808613037,4.643505615308088,108155.0,non-seizure,0,0,-4445.06073847806,-22105.017911012004
O,1,3293.395805299282,0.4334969052130041,1.8513858654154909,960.176359030704,544.7222135174525,565.2833561798051,1134.0548741348218,50.746045566712745,4.795128675187753,80504.0,non-seizure,0,0,-30135.215530365298,-12765.910080107642
O,1,2969.1904425024986,0.46677893235889945,2.0295393770787746,832.8011668350948,302.8201265372279,479.5473365964339,1049.81381715525,76.11208731337359,4.741724309908192,82520.0,non-seizure,0,0,-28540.563700214698,-13930.420980537081
O,1,1965.0936889648438,0.5203267139008758,1.6831763318649564,338.600860254652,246.07280260963262,318.69399415047104,911.2152690955443,55.73375240586579,4.921422295077728,74653.0,non-seizure,0,0,-36000.02333798613,-11639.898239599028
O,1,1846.1853699088097,0.47350102461693755,1.933137132624604,465.51244413124857,330.85880494046023,288.59208276348033,613.5690415371374,50.49387069370751,4.894666946171657,66428.0,non-seizure,0,0,-43357.724683280096,-8334.187900813606
O,1,2810.5978254675865,0.48383575765880465,1.5733618539367022,394.2185233686372,309.8773280575016,622.1316673817325,1369.230712796333,43.86345831493258,4.6768874183010665,83387.0,non-seizure,0,0,-27819.008665337766,-14539.794265173681
O,1,3693.0736694335938,0.44220599257383475,1.7339286152880018,531.2624340284555,633.6502774375704,950.2650112112603,1374.2520198392938,42.83084214281482,4.689521359371764,87487.0,non-seizure,0,0,-23741.67076050375,-15330.302271418124
O,1,4198.9103355407715,0.46956424888443904,2.2080223161851356,1088.9963215397156,567.2185437976785,792.9079990889392,1369.2709254061226,136.09642005333788,4.734610355777178,97842.0,non-seizure,0,0,-14334.58984344537,-18989.710454641045
O,1,4714.280117034912,0.44594211027148184,1.7437480624564325,1019.0934682772819,548.634336733634,995.112533391162,1877.6639919952231,72.32895621480564,4.629082174472195,98568.0,non-seizure,0,0,-13410.378725838324,-19042.5794930691
O,1,2689.597323358059,0.4562115411280773,1.820070997253673,733.0781406592924,445.5661068290487,376.39500954467235,966.1873618993303,53.939678963038176,4.829164522321708,76909.0,non-seizure,0,0,-33634.77857265349,-11844.957027958015
O,1,2288.6287689208984,0.5180021590957882,2.0287395928421548,599.5523537096582,363.1462568469699,339.1240817533826,821.147474901957,94.81028651895684,4.849491613612381,81470.0,non-seizure,0,0,-29797.908752519696,-13968.004799256803
O,1,2359.0783028006554,0.4134395237672435,1.6750844722019507,425.4737775099762,391.91746263546315,1019.8255457889694,424.2368077645548,16.38868488132904,4.569184702170168,65126.0,non-seizure,0,0,-44265.58081880561,-7340.662365117296
O,1,3858.6082932949066,0.4122016113418582,1.619947935712318,548.8643594787065,446.74189754262784,2093.1380269939727,553.1952564138318,24.4509590841964,4.3715998493093915,83203.0,non-seizure,0,0,-27513.519629372604,-13335.02618979169
O,1,4412.465721070766,0.41175587990569695,1.5776511434608056,574.9627394185549,530.5072138745272,2437.2179480300215,647.4835673089104,27.803192701342184,4.312499848095696,89137.0,non-seizure,0,0,-21975.248814217804,-15242.213945100691
O,1,11566.651302337646,0.40587189742631685,1.3076536251922108,755.4630044995135,875.5211903025355,9025.486598045982,925.0901788324459,30.878844144723132,3.547126856819447,144264.0,non-seizure,0,0,30408.70389084173,-31389.13300418088
O,1,9754.19575303793,0.40600796810055534,1.3310022454575374,609.9712788524649,657.2064301472301,7787.35171452773,742.8482803650015,26.1827755611475,3.4593421175093013,134634.0,non-seizure,0,0,20973.327904585196,-29039.76419123088
O,1,3309.585360467434,0.42472193796281754,1.4538899963490015,400.2032091600272,297.6401653709206,2126.8303109553053,424.9987767919566,20.066948576907446,4.1990757835346955,79725.0,non-seizure,0,0,-30867.608668583343,-12416.069796698957
O,1,2448.20809841156,0.39901998448619574,1.568407162067345,407.02339753701716,235.9554306327227,1459.651267896047,281.65301178983117,12.89257276660984,4.2550941431955085,63838.0,non-seizure,0,0,-45379.48341177288,-6784.617009108912
O,1,2207.2727525234222,0.3881151106415547,1.9724958463673266,456.8565712556077,360.57589110144477,904.9026387194347,287.8012677079971,19.723153334030027,4.548154265197181,58768.0,non-seizure,0,0,-49991.219539896265,-4921.6468381345985
O,1,3518.0924906134605,0.4071534333145429,1.7239375543661744,591.294126257981,667.4915415942822,1547.6661226841743,566.0227643958627,29.338891584640358,4.6659443766673805,77771.0,non-seizure,0,0,-32473.038451611443,-11348.414484908659
O,1,10863.08227533102,0.4030438336709117,1.3405934093524265,776.7889097852375,800.5471678478004,8312.23701895725,872.5873224157195,30.665327333067218,3.672168376948151,139398.0,non-seizure,0,0,25738.84048055313,-30033.321591674194
N,2,2433.259179830551,0.1779363907459305,3.6503340900825543,1519.5725302070575,605.1584518406137,108.94926205990532,50.803543224995146,2.750901599140613,3.922491340710471,28248.0,non-seizure,0,0,-76929.53463862729,7659.246655165953
N,2,4466.446979939938,0.17458802404373377,3.8210530634120183,2745.8826725699946,819.2996745395503,134.74354367849455,89.36604841564825,6.826228492937554,3.828292563713021,36049.0,non-seizure,0,0,-69051.79855437748,6363.637542424785
N,2,2091.9422144293785,0.2154077326385424,3.6319727851820636,1208.2199147770832,430.9730589387063,157.3046478593063,62.697238578189456,7.166824478713605,4.018596345013532,31308.0,non-seizure,0,0,-74399.05336831752,6052.573438984669
N,2,2145.478239953518,0.2019560921540053,4.365075165000994,1297.0740338402588,428.1126740296667,76.43579776141672,69.03901754613766,7.911645679942438,3.8315177299899057,30392.0,non-seizure,0,0,-75188.0560736975,6462.370409740746
N,2,15633.050013959408,0.3102664758349882,3.0806732286600367,8132.741926695217,2615.22273137423,1412.6720870359072,1901.9828011296597,151.36101172684573,4.337708676488333,126260.0,non-seizure,0,0,16467.842629235092,-19711.750919320784
N,2,3088.088946759701,0.17249597434073763,3.8331166481860306,1916.6435554456257,611.6242851214481,111.67290220858767,68.42731967398473,4.132620767782829,3.8076554769575917,29371.0,non-seizure,0,0,-75632.37440792352,7757.380092396024
N,2,2278.515712738037,0.17815835952408768,5.5506735626602834,1704.8374157280816,323.40108305746855,53.8533470014209,48.585756884663354,7.222817246745882,3.678769456643729,26815.0,non-seizure,0,0,-78293.86425708237,8016.113988867823
N,2,1498.3880834579468,0.1854512423948588,4.9190032262163905,841.0312312327459,184.40070082199375,74.22646072015839,36.797822525915166,4.860526379103908,3.587499875848533,23303.0,non-seizure,0,0,-81809.55093221333,8591.664747572846
N,2,3974.306714773178,0.2042135314367926,3.8029920859383504,2703.9054960608405,639.6719906975251,212.54174393389593,168.91636999958993,11.575899746210716,3.902423951428605,41546.0,non-seizure,0,0,-64394.73752282348,3746.0750690045334
N,2,1291.7679650783539,0.20523515532981385,3.6467662988297938,810.4976540227868,220.73293623368997,83.72976318215287,50.341752462881125,2.73674918650648,3.9848508703244265,23846.0,non-seizure,0,0,-81408.3321528394,8247.03892393582
N,2,517.394596517086,0.21715855287099453,4.762002047642888,359.6309716391094,97.92138357747537,25.003657876465674,16.70250954496589,2.658164593530585,3.9031366322924734,15905.0,non-seizure,0,0,-88824.72988220118,10686.245229305845
N,2,3547.6376016139984,0.18922641178212313,3.889723623830742,2320.871518002305,654.4128073732521,193.6908711110501,98.26212147379806,6.9672415510297565,3.898411229860878,33146.0,non-seizure,0,0,-72052.2608103965,6701.707376387574
N,2,1323.0532688498497,0.1588703721765565,4.6752044991545265,874.2820287095444,177.6020885041766,52.91030943078052,23.71319879008042,1.8601003843763384,3.699083882451312,18503.0,non-seizure,0,0,-86138.77747864954,10375.77357763144
N,2,1271.9271320700645,0.22514505110108185,3.4223462220263694,699.3439248496705,283.3657270476508,99.10562792922669,59.0787482597351,3.32854819165154,4.122145155523026,25875.0,non-seizure,0,0,-79614.87335775603,7436.092568184484
N,2,5040.419887542725,0.2833783858334316,3.6691860141341794,2960.07207894659,947.5003471109329,489.7600013026885,369.75538045507557,53.56166007885109,4.202124202998691,65126.0,non-seizure,0,0,-42946.545497770305,-4643.021704925075
N,2,1934.7349700927734,0.18909298819751716,4.53189087885303,1293.734291799833,361.16529047544367,109.60677904090046,47.81841940737344,4.79381026677407,3.824900056119414,24717.0,non-seizure,0,0,-80315.61348026805,8534.821268419797
N,2,4539.187777936459,0.3079869377733262,3.1796209719851203,2412.9592785553978,884.8411771680131,524.2532190654179,445.06506404438136,56.19759135539562,4.349019167995811,67282.0,non-seizure,0,0,-41278.041848729146,-6016.3237931408585
N,2,1153.5609416365623,0.22405669644810342,3.283257561696041,434.2623069302251,440.125171695232,87.4929257231701,33.25534614461575,3.134811993576674,4.177812911942706,23929.0,non-seizure,0,0,-81389.79077840326,8144.321442060755
N,2,3162.7005462646484,0.16676577614288535,5.129257954760327,1975.5332904968013,437.33189135152816,99.20765408139273,58.05741720994961,7.887203194029521,3.6079044817572594,30438.0,non-seizure,0,0,-74677.78196057404,7311.000194969103
N,2,1286.3175982832909,0.20936278651145532,3.951452804247313,746.7079455341895,350.18515172232804,69.6140729338478,33.068274205437824,4.227907923161428,3.9470139897936876,24230.0,non-seizure,0,0,-81059.82260521365,8145.2118400165455
N,2,2887.659717977047,0.18277265260539052,4.806175774683426,2044.9784352381355,470.00192728650336,148.56431206981233,65.30035671902041,6.839573466139629,3.8094886503895284,30057.0,non-seizure,0,0,-75115.31311570299,7313.916601119699
N,2,2559.845750749111,0.1784213262573401,3.6144233582034944,1650.5219100891386,585.5833856847888,106.86483522477316,55.073473055913105,2.8620969055472303,3.889878057570085,28590.0,non-seizure,0,0,-76567.18546421065,7631.245747685287
N,2,730.1151037216187,0.21324380042006316,5.636601959521481,425.8749730858844,94.58629297172237,22.920940880736214,22.01728835407106,4.978858299051856,3.5343964629909,18722.0,non-seizure,0,0,-86234.9444573142,9730.174969678537
N,2,4534.975068509579,0.20402037070199008,4.123429995205635,3083.1368753392344,729.6262238760902,229.5687409950959,177.2914160466374,17.745452646830387,3.880181035789176,44556.0,non-seizure,0,0,-61453.44272068904,3077.3158455864377
N,2,1847.4886474013329,0.19467323664855685,3.4319648488626036,1047.3066737858042,664.2313562018278,58.29871521776366,31.604289690818312,3.163148523060906,3.8797319410443674,27112.0,non-seizure,0,0,-78209.5161295449,7623.644928407401
N,2,668.1012758612633,0.18206701020569038,5.67679787656457,444.42801395869805,102.81953437062229,21.50359270536604,12.251960216479429,2.3428528743376775,3.7685343236798667,15278.0,non-seizure,0,0,-89312.44757261807,11060.23708423207
N,2,807.7886084914207,0.21005962314111787,4.095945598945823,459.7011951169982,194.77028775856803,50.82496056572539,22.705517259846662,2.7123626810784343,4.020432470108181,19355.0,non-seizure,0,0,-85623.40964955941,9595.780509452887
N,2,351.51154083013535,0.21918709637852182,5.084219305336517,229.48459830957324,85.8552700820943,13.038981248003477,8.318957477907977,1.9382659724361995,3.8875821390051564,13265.0,non-seizure,0,0,-91246.2712847359,11579.061543230979
N,2,3058.822441995144,0.1616944855510959,5.295660894477961,2267.5380509762913,260.8047877907729,109.84454896889962,57.03854281752622,7.222415838674037,3.516602165479411,28891.0,non-seizure,0,0,-76095.27274137763,7835.23661957872
N,2,2704.6210401058197,0.16758734474271234,5.078340846443031,1940.7486819224555,255.7856293699107,129.82610192059886,54.2342635110134,6.210918199282208,3.5207099759970846,28029.0,non-seizure,0,0,-77028.37202497765,7854.374571673588
N,2,1928.2499558925629,0.19458337004260287,3.0918074890268574,1020.4269168793891,780.0023557886764,63.99082906232102,25.03194026683591,2.227927449539271,3.872336316416381,27855.0,non-seizure,0,0,-77503.7631002434,7440.000482011941
N,2,1378.7850341200829,0.19094699290351583,4.189906815244625,947.5127654296647,202.0928113250737,78.22244168782092,41.11191485630836,3.103033937638404,3.8398098524651827,22944.0,non-seizure,0,0,-82166.42115259178,8688.457520398904
N,2,4442.736904144287,0.14108645901604136,5.455780934588348,3316.0966929732267,489.80478850372197,63.806919240654594,57.38300267618167,6.952609904205769,3.5046869379850794,30547.0,non-seizure,0,0,-73953.28731253797,8493.885654622969
N,2,4526.88965511322,0.1305406495765084,5.1130139289368435,3947.5032494877532,327.97626686157156,117.84920812228097,57.93435235564116,3.3501334865031014,3.3338709687488604,27835.0,non-seizure,0,0,-76296.64314455683,9702.632573621908
N,2,1753.0249421596527,0.1946331443969794,4.082896819375308,987.205680571663,500.0595534962213,52.839639319076696,36.71879932666586,4.403317073446648,3.8627844061780032,26348.0,non-seizure,0,0,-78952.54440914096,7759.48072122251
N,2,3783.1287040114403,0.12974988554845038,4.46723281709886,3197.903732793487,430.4733511881671,80.23456271532507,27.912733198512363,2.025593977332097,3.509589346438861,25871.0,non-seizure,0,0,-78389.82217541085,9843.827407116803
N,2,2777.9014043807983,0.2079798490401006,4.046332903845809,1755.0985431339727,446.0331840520456,158.18284234385294,99.9696434071791,9.321741686884478,3.85994199431701,32085.0,non-seizure,0,0,-73381.76443333774,6346.449377689118
N,2,2119.079649925232,0.1948596094011689,4.747624355312048,1382.7401985379163,195.91975902983913,107.66976160613882,64.9047969647561,8.763006937830475,3.6588797092656553,29040.0,non-seizure,0,0,-76421.87727380883,6883.3600999434675
N,2,3598.407071530819,0.23223706276948794,3.6596759621052857,2452.0663037621034,534.2581375197657,276.14676902637086,218.38485685126022,16.269752179437003,3.9822893523263367,45282.0,non-seizure,0,0,-61259.94658952739,1893.4401213099318
N,2,3128.4690606594086,0.16577692224522111,4.65891056156688,2063.16707936098,441.58157424034755,90.55061961796677,54.76476875544926,6.623645984221577,3.71892580723515,29693.0,non-seizure,0,0,-75346.58695426468,7606.505835435744
N,2,845.4935700893402,0.19792409542536893,6.119901984659629,648.602806580811,97.32389425951524,21.89388298502813,21.258386495319776,4.922977455264938,3.4842143389049256,18720.0,non-seizure,0,0,-86173.1364923652,9866.514801844227
N,2,5283.578308522701,0.19563460184334466,4.313745832346247,3689.496497715454,792.1670296528025,289.11954425699395,175.4187536605638,17.0867862782523,3.8040135441218186,46499.0,non-seizure,0,0,-59366.42576597722,3006.375404408549
N,2,4396.952507913113,0.21811160999048865,3.926672220962252,3029.66518003727,574.9380117165439,336.7828425301158,205.76471649314377,16.262356202662232,3.8705470233026875,46995.0,non-seizure,0,0,-59362.471771230485,1930.7748066595886
N,2,2104.2390966415405,0.1857843310280092,4.49103659179788,1610.0702995708684,351.53226383040277,83.49870772576016,53.77642107678512,6.2144894702778934,3.7116737867685883,27566.0,non-seizure,0,0,-77700.1470367532,7594.329930962758
N,2,1914.796358525753,0.18822506998861926,3.9988609842898546,1064.9718791347495,506.8740878203493,82.85563779174727,39.67776718146201,3.552890053107392,3.9452902526781437,26306.0,non-seizure,0,0,-78914.0653660475,7910.712624100168
N,2,917.0005516409874,0.195015475040402,5.74601310623913,596.6525170210678,101.29252803539949,27.367838439671115,23.259030805050923,4.5045938350048935,3.5216709924956358,19231.0,non-seizure,0,0,-85693.1050459386,9701.884417488605
N,2,4452.13761806488,0.21009174654472187,3.683214411485712,2947.945066733931,731.1346867377861,244.45277315617096,217.16794959138667,13.324702162653281,3.9480413136140755,45082.0,non-seizure,0,0,-61024.85006565164,2773.359352182166
